"id","kingdom","phylum","order","family","genus","species","Lon","Lat","year","month","day","datasetName","datasetId","datasetKey","photo","bibliographicCitation","speciesAccepted","authority","status"
1403,"Animalia","Chordata","Testudines","Cheloniidae","Eretmochelys","Eretmochelys imbricata","-16.0175818456251","11.132485629396","2007",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Eretmochelys imbricata","(Linnaeus, 1766)","accepted"
1404,"Animalia","Chordata","Testudines","Dermochelyidae","Dermochelys","Dermochelys coriacea","-16.0175818456251","11.132485629396","2007",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Dermochelys coriacea","(Vandelli, 1761)","accepted"
1405,"Animalia","Chordata",NA,"Crocodylidae","Crocodylus","Crocodylus niloticus","-16.0175818456251","11.132485629396","2007",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Crocodylus niloticus","Laurenti, 1768","accepted"
1406,"Animalia","Chordata",NA,"Crocodylidae","Osteolaemus","Osteolaemus tetraspis","-16.0175818456251","11.132485629396","2007",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Osteolaemus tetraspis","Cope, 1861","accepted"
1407,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna caspia","-16.0175818456251","11.132485629396","2007",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Hydroprogne caspia","Pallas, 1770","unaccepted"
1408,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna maxima","-16.0175818456251","11.132485629396","2007",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Sterna maxima","Boddaert, 1783","accepted"
1409,"Animalia","Mollusca","Ostreida","Ostreidae","Crassostrea","Crassostrea gasar","-16.0175818456251","11.132485629396","2007",NA,NA,"Bivalvia","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Crassostrea gasar","(Deshayes, 1830)","accepted"
1410,"Animalia","Chordata","Testudines","Cheloniidae","Chelonia","Chelonia mydas","-15.7168245113583","10.8661282840377","2007",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Chelonia mydas","(Linnaeus, 1758)","accepted"
1411,"Animalia","Chordata","Testudines","Cheloniidae","Eretmochelys","Eretmochelys imbricata","-15.7168245113583","10.8661282840377","2007",NA,NA,"Marine Reptiles","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Eretmochelys imbricata","(Linnaeus, 1766)","accepted"
1412,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna maxima","-15.7168245113583","10.8661282840377","2007",NA,NA,"Marine Bird","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Sterna maxima","Boddaert, 1783","accepted"
1413,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna maxima","-15.704561","11.008573","2007","5",NA,"Marine Bird","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Sterna maxima","Boddaert, 1783","accepted"
1414,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna caspia","-15.704561","11.008573","2007","5",NA,"Marine Bird","0","0",NA,"IBAP, 2007-2011. Estratégia Nacional para as Áreas Protegidas e a Conservação da Biodiversidade na Guiné-Bissau","Hydroprogne caspia","Pallas, 1770","unaccepted"
1415,"Animalia","Annelida",NA,"Maldanidae","Euclymene","Euclymene lumbricoides","-16.142067","11.032117","2008","4","1","Polychaeta","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Euclymene lombricoides","[auct. misspelling]","unaccepted"
1416,"Animalia","Mollusca","Lucinida","Lucinidae","Loripes","Loripes aberrans","-16.098867","11.200833","2008","4","1","Bivalvia","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Keletistes aberrans","Dautzenberg, 1910","unaccepted"
1417,"Animalia","Annelida",NA,"Maldanidae","Euclymene","Euclymene lumbricoides","-16.098867","11.200833","2008","4","1","Polychaeta","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Euclymene lombricoides","[auct. misspelling]","unaccepted"
1418,"Animalia","Mollusca","Cardiida","Tellinidae","Macoma","Macoma innominata","-16.098867","11.200833","2008","4","1","Bivalvia","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Austromacoma nymphalis","Bertin, 1878","unaccepted"
1419,"Animalia","Annelida",NA,"Maldanidae","Euclymene","Euclymene lumbricoides","-16.182883","11.126567","2008","4","1","Polychaeta","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Euclymene lombricoides","[auct. misspelling]","unaccepted"
1420,"Animalia","Mollusca","Arcida","Arcidae","Senilia","Senilia senilis","-16.182883","11.126567","2008","4","1","Bivalvia","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Senilia senilis","(Linnaeus, 1758)","accepted"
1421,"Animalia","Mollusca","Neogastropoda","Marginellidae","Volvarina","Volvarina ampelusica","-16.142067","11.032117","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Volvarina ampelusica","Monterosato, 1906","accepted"
1422,"Animalia","Mollusca","Lucinida","Lucinidae","Loripes","Loripes aberrans","-16.0999","11.199933","2008","4","1","Bivalvia","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Keletistes aberrans","Dautzenberg, 1910","unaccepted"
1423,"Animalia","Mollusca","Trochida","Solariellidae","Solariella","Solariella monodi","-16.1486","11.17415","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Lirularia monodi","Fischer-Piette & Nicklès, 1946","unaccepted"
1424,"Animalia","Mollusca","Venerida","Veneridae","Dosinia","Dosinia isocardia","-16.142067","11.032117","2008","4","1","Bivalvia","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Pelecyora isocardia","(Dunker, 1845)","unaccepted"
1425,"Animalia","Mollusca","Cardiida","Tellinidae","Macoma","Macoma innominata","-16.184767","11.127867","2008","4","1","Bivalvia","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Austromacoma nymphalis","Bertin, 1878","unaccepted"
1426,"Animalia","Mollusca","Arcida","Arcidae","Senilia","Senilia senilis","-16.142067","11.032117","2008","4","1","Bivalvia","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Senilia senilis","(Linnaeus, 1758)","accepted"
1427,"Animalia","Annelida",NA,"Maldanidae","Euclymene","Euclymene lumbricoides","-16.13765","11.181033","2008","4","1","Polychaeta","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Euclymene lombricoides","[auct. misspelling]","unaccepted"
1428,"Animalia","Mollusca","Trochida","Solariellidae","Solariella","Solariella monodi","-16.182883","11.126567","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Lirularia monodi","Fischer-Piette & Nicklès, 1946","unaccepted"
1429,"Animalia","Mollusca","Cardiida","Solecurtidae","Tagelus","Tagelus adansonii","-16.184767","11.127867","2008","4","1","Bivalvia","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Tagelus adansonii","(Bosc, 1801)","accepted"
1430,"Animalia","Annelida",NA,"Maldanidae","Euclymene","Euclymene lumbricoides","-16.0999","11.199933","2008","4","1","Polychaeta","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Euclymene lombricoides","[auct. misspelling]","unaccepted"
1431,"Animalia","Mollusca","Cardiida","Tellinidae","Macoma","Macoma innominata","-16.1411","11.031833","2008","4","1","Bivalvia","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Austromacoma nymphalis","Bertin, 1878","unaccepted"
1432,"Animalia","Mollusca","Cardiida","Solecurtidae","Tagelus","Tagelus adansonii","-16.1411","11.031833","2008","4","1","Bivalvia","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Tagelus adansonii","(Bosc, 1801)","accepted"
1433,"Animalia","Mollusca","Lucinida","Lucinidae","Loripes","Loripes aberrans","-16.13765","11.181033","2008","4","1","Bivalvia","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Keletistes aberrans","Dautzenberg, 1910","unaccepted"
1434,"Animalia","Mollusca","Trochida","Solariellidae","Solariella","Solariella monodi","-16.13755","11.1816","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Lirularia monodi","Fischer-Piette & Nicklès, 1946","unaccepted"
1435,"Animalia","Mollusca","Trochida","Solariellidae","Solariella","Solariella monodi","-16.1375","11.181817","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Lirularia monodi","Fischer-Piette & Nicklès, 1946","unaccepted"
1436,"Animalia","Mollusca","Neogastropoda","Cystiscidae","Gibberula","Gibberula gruveli","-16.14635","11.172217","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Gibberula gruveli","(Bavay in Dautzenberg, 1912)","accepted"
1437,"Animalia","Mollusca","Trochida","Solariellidae","Solariella","Solariella monodi","-16.14635","11.172217","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Lirularia monodi","Fischer-Piette & Nicklès, 1946","unaccepted"
1438,"Animalia","Mollusca","Neogastropoda","Marginellidae","Volvarina","Volvarina ampelusica","-16.143033","11.1814","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Volvarina ampelusica","Monterosato, 1906","accepted"
1439,"Animalia","Mollusca","Trochida","Solariellidae","Solariella","Solariella monodi","-16.184767","11.127867","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Lirularia monodi","Fischer-Piette & Nicklès, 1946","unaccepted"
1440,"Animalia","Mollusca","Neogastropoda","Marginellidae","Volvarina","Volvarina ampelusica","-16.184767","11.127867","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Volvarina ampelusica","Monterosato, 1906","accepted"
1441,"Animalia","Mollusca","Trochida","Solariellidae","Solariella","Solariella monodi","-16.142","11.18075","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Lirularia monodi","Fischer-Piette & Nicklès, 1946","unaccepted"
1442,"Animalia","Mollusca","Neogastropoda","Marginellidae","Volvarina","Volvarina ampelusica","-16.1375","11.181817","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Volvarina ampelusica","Monterosato, 1906","accepted"
1443,"Animalia","Mollusca",NA,"Pyramidellidae","Odostomia","Odostomia gradusuturae","-16.182883","11.126567","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Odostomia gradusuturae","Peñas & Rolán, 1999","accepted"
1444,"Animalia","Mollusca","Neogastropoda","Marginellidae","Volvarina","Volvarina ampelusica","-16.1486","11.17415","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Volvarina ampelusica","Monterosato, 1906","accepted"
1445,"Animalia","Mollusca","[unassigned] Caenogastropoda","Turritellidae","Turritella","Turritella brocchii","-16.1375","11.181817","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Turritella brocchii","Bronn, 1831","accepted"
1446,"Animalia","Mollusca","Dentaliida","Dentaliidae","Dentalium","Dentalium senegalense","-16.1375","11.181817","2008","4","1","Scaphopoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Antalis senegalensis","Dautzenberg, 1891","unaccepted"
1447,"Animalia","Mollusca","Arcida","Arcidae","Senilia","Senilia senilis","-16.0999","11.199933","2008","4","1","Bivalvia","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Senilia senilis","(Linnaeus, 1758)","accepted"
1448,"Animalia","Mollusca","Cardiida","Solecurtidae","Tagelus","Tagelus adansonii","-16.12065","11.1519","2008","4","1","Bivalvia","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Tagelus adansonii","(Bosc, 1801)","accepted"
1449,"Animalia","Mollusca","[unassigned] Caenogastropoda","Turritellidae","Turritella","Turritella brocchii","-16.1486","11.17415","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Turritella brocchii","Bronn, 1831","accepted"
1450,"Animalia","Mollusca","Trochida","Solariellidae","Solariella","Solariella monodi","-16.1411","11.031833","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Lirularia monodi","Fischer-Piette & Nicklès, 1946","unaccepted"
1451,"Animalia","Mollusca","[unassigned] Caenogastropoda","Turritellidae","Turritella","Turritella brocchii","-16.142","11.18075","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Turritella brocchii","Bronn, 1831","accepted"
1452,"Animalia","Mollusca","Neogastropoda","Cystiscidae","Gibberula","Gibberula gruveli","-16.142","11.18075","2008","4","1","Gastropoda","0","0",NA,"Laëtitia, L. & Anne-Laure, T., 2009. Inventaire de la biodiversité des mangroves et des vasières littorales du Parc National d’Orango Archipel des Bijagos, Guinée-Bissau","Gibberula gruveli","(Bavay in Dautzenberg, 1912)","accepted"
